platform,title,location,description,contactPhone,startDate,endDate,photoUrl,eventUrl,contactEmail,,
https://www.themotoringdiary.com,Formula E – Marrakech E-Prix,"Marrakech
Marrakech, Morocco ",,,29th February 2020,,https://www.themotoringdiary.com/wp-content/uploads/2018/08/Formula-E.png,https://www.themotoringdiary.com/event/formula-e-marrakech-e-prix-2/,,,
https://www.themotoringdiary.com,BRC – West Cork Rally,"Clonakilty
Ireland United Kingdom ",,,14th March 2020,15th March 2020,https://www.themotoringdiary.com/wp-content/uploads/2019/09/British-Rally-Championship.png,https://www.themotoringdiary.com/event/brc-west-cork-rally-2/,,,
https://www.themotoringdiary.com,Formula E – Sanya E-Prix,"Sanya
Sanya, China ",,,,,https://www.themotoringdiary.com/wp-content/uploads/2018/08/Formula-E.png,https://www.themotoringdiary.com/event/formula-e-sanya-e-prix-2/,,,
https://www.themotoringdiary.com,"BTCC – Donington Park Rd 1,2,3","Donington Park Circuit
Castle Donington
Derby, Leicestershire DE74 2RP United Kingdom ",,,28th March 2020,29th March 2020,https://www.themotoringdiary.com/wp-content/uploads/2019/09/BTCC-Logo.jpg,https://www.themotoringdiary.com/event/btcc-donington-park-rd-123/,,,
https://www.themotoringdiary.com,Goodwood Members’ Meeting,"Goodwood Motor Circuit
Chichester, West Sussex PO18 0PX United Kingdom ",,,28th March 2020,29th March 2020,https://www.themotoringdiary.com/wp-content/uploads/2018/01/Goodwood-Members-Meeting.png,https://www.themotoringdiary.com/event/goodwood-members-meeting-5/,customer.sales@goodwood.com,,
https://www.themotoringdiary.com,Formula E – Rome E-Prix,"Rome
Rome, Italy ",,,4th April 2020,,https://www.themotoringdiary.com/wp-content/uploads/2018/08/Formula-E.png,https://www.themotoringdiary.com/event/formula-e-rome-e-prix-2/,,,
https://www.themotoringdiary.com,"BTCC – Brands Hatch Rd 4,5,6","Brands Hatch
West Kingsdown
Longfield, Kent DA3 8PU United Kingdom ",,01474 872331,11th April 2020,12th April 2020,https://www.themotoringdiary.com/wp-content/uploads/2019/09/BTCC-Logo.jpg,https://www.themotoringdiary.com/event/btcc-brands-hatch-rd-456/,,,
https://www.themotoringdiary.com,Formula E – Paris E-Prix,"Paris
Paris, France ",,,18th April 2020,,https://www.themotoringdiary.com/wp-content/uploads/2018/08/Formula-E.png,https://www.themotoringdiary.com/event/formula-e-paris-e-prix-2/,,,
https://www.themotoringdiary.com,BRC – Rally Tendring and Clacton,"Clacton On Sea
Clacton On Sea, Essex United Kingdom ",,,25th April 2020,26th April 2020,https://www.themotoringdiary.com/wp-content/uploads/2019/09/British-Rally-Championship.png,https://www.themotoringdiary.com/event/brc-rally-tendring-and-clacton/,,,
https://www.themotoringdiary.com,WEC – 6 hours Of Spa,"Circuit de Spa-Francorchamps
Stavelot, Belgium ",,,2nd May 2020,,https://www.themotoringdiary.com/wp-content/uploads/2018/08/WEC.png,https://www.themotoringdiary.com/event/wec-6-hours-of-spa/,,,
https://www.themotoringdiary.com,Formula E – Seoul E-Prix,"Seoul
United States ",,,,,https://www.themotoringdiary.com/wp-content/uploads/2018/08/Formula-E.png,https://www.themotoringdiary.com/event/formula-e-seoul-e-prix/,,,
https://www.themotoringdiary.com,"BTCC – Thruxton Rd 10,11,12","Thruxton Circuit
Andover, Hampshire SP11 8PW United Kingdom ",,01264 882222,16th May 2020,17th May 2020,https://www.themotoringdiary.com/wp-content/uploads/2019/09/BTCC-Logo.jpg,https://www.themotoringdiary.com/event/btcc-thruxton-rd-101112/,,,
https://www.themotoringdiary.com,Chiltern Hills Vintage Vehicle Rally 26th Annual,"Weedon Park
Weedon Park, New Road, Weedon
AYLESBURY, Buckinghamshire HP22 4NN United Kingdom ","CLASSIC AND VINTAGE CAR AND COMMERCIAL SHOW . TRADE STANDS, AUTOJUMBLE, FUN DOG SHOW",01296 658811,17th May 2020,,https://www.themotoringdiary.com/wp-content/uploads/2019/09/Chiltern-Hills-Vintage-Rally.png,https://www.themotoringdiary.com/event/chiltern-hills-vintage-vehicle-rally-26th-annual/,chilternhillsrally@gmail.com,,
https://www.themotoringdiary.com,Formula E – Jakarta E-Prix,"
",,,6th June 2020,,https://www.themotoringdiary.com/wp-content/uploads/2018/08/Formula-E.png,https://www.themotoringdiary.com/event/formula-e-jakarta-e-prix/,,,
https://www.themotoringdiary.com,Le Mans 24 Hours,"Circuit de La Sarthe
72100 Le Mans
Le Mans, France ",,,13th June 2020,14th June 2020,https://www.themotoringdiary.com/wp-content/uploads/2018/08/Le-Mans-2.png,https://www.themotoringdiary.com/event/le-mans-24-hours-5/,,,
https://www.themotoringdiary.com,"BTCC – Oulton Park Rd 13,14,15","Oulton Park
Little Budworth
Tarporley, Cheshire CW6 9BW United Kingdom ",,01829 760301,13th June 2020,14th June 2020,https://www.themotoringdiary.com/wp-content/uploads/2019/09/BTCC-Logo.jpg,https://www.themotoringdiary.com/event/btcc-oulton-park-rd-131415-2/,,,
https://www.themotoringdiary.com,National Mini Day,"National Motor Museum
Brockenhurst
Beaulieu, Hampshire SO42 7ZN United Kingdom ","Mini Cooper Register’s main event of the year, including concours judging, trade stands and displays.",,14th June 2020,,https://www.themotoringdiary.com/wp-content/uploads/2019/09/National-Mini-Day.jpg,https://www.themotoringdiary.com/event/national-mini-day/,beaulieu@minicooper.org,,
https://www.themotoringdiary.com,Formula E – Berlin E-Prix,"Berlin
Berlin, Germany ",,,,,,https://www.themotoringdiary.com/event/formula-e-berlin-e-prix-2/,,,
https://www.themotoringdiary.com,BRC – Renties Ypres Rally,"Ypres
Belgium ",,,25th June 2020,27th June 2020,https://www.themotoringdiary.com/wp-content/uploads/2019/09/British-Rally-Championship.png,https://www.themotoringdiary.com/event/brc-renties-ypres-rally-3/,,,
https://www.themotoringdiary.com,Goodwood Festival Of Speed,"Goodwood House
Chichester, West Sussex PO18 0PX United Kingdom ",,,9th July 2020,12th July 2020,https://www.themotoringdiary.com/wp-content/uploads/2018/01/Goodwood-Festival.png,https://www.themotoringdiary.com/event/goodwood-festival-of-speed-3/,customer.sales@goodwood.com,,
https://www.themotoringdiary.com,Formula E – New York E-Prix,"New York
New York, USA ",,,11th July 2020,,,https://www.themotoringdiary.com/event/formula-e-new-york-e-prix-2/,,,
https://www.themotoringdiary.com,"BTCC – Snetterton Rd 16,17,18","Snetterton
Norwich, Norfolk NR16 2JU United Kingdom ",,01953 887303,25th July 2020,26th July 2020,https://www.themotoringdiary.com/wp-content/uploads/2019/09/BTCC-Logo.jpg,https://www.themotoringdiary.com/event/btcc-snetterton-rd-161718-2/,,,
https://www.themotoringdiary.com,Formula E – London E-Prix,"ExCeL London
Royal Victoria Dock
London, E16 1XL United Kingdom ",,020 7069 5000,25th July 2020,26th July 2020,https://www.themotoringdiary.com/wp-content/uploads/2018/08/Formula-E.png,https://www.themotoringdiary.com/event/formula-e-london-e-prix/,,,
https://www.themotoringdiary.com,"BTCC – Croft Rd 19,20,21","Croft
West Lane
Dalton On Tees, North Yorkshire DL2 2PL United Kingdom ",,01325 721815,15th August 2020,16th August 2020,https://www.themotoringdiary.com/wp-content/uploads/2019/09/BTCC-Logo.jpg,https://www.themotoringdiary.com/event/btcc-croft-rd-192021/,,,
https://www.themotoringdiary.com,BRC – Ulster Rally,"Antrim
Antrim, Ireland United Kingdom ",,,22nd August 2020,22nd August 2020,https://www.themotoringdiary.com/wp-content/uploads/2019/09/British-Rally-Championship.png,https://www.themotoringdiary.com/event/brc-ulster-rally-2/,,,
https://www.themotoringdiary.com,"BTCC – Knockhill Rd 22,23,24","Knockhill Racing Circuit
Dunfermline, Fife KY12 9TF United Kingdom ",,01383 723337,29th August 2020,30th August 2020,https://www.themotoringdiary.com/wp-content/uploads/2019/09/BTCC-Logo.jpg,https://www.themotoringdiary.com/event/btcc-knockhill-rd-222324-2/,,,
https://www.themotoringdiary.com,Salon Prive,"Blenheim Palace
Woodstock Oxfordshire OX20 1PP United Kingdom ","Now in its 14th year, Salon Privé returns to Blenheim Palace with their most sensational line-up to date. A Concours d’Elégance in the truest sense, Salon Privé is the most luxurious of garden parties set out over three days on our South Lawn. Presenting the finest collection of supercars, hypercars and classic cars, along with a luxury retail village and exquisite cuisine, it is a truly unique experience.",,6th September 2020,6th September 2020,https://www.themotoringdiary.com/wp-content/uploads/2018/04/Salon-Prive.png,https://www.themotoringdiary.com/event/salon-prive-3/,,,
https://www.themotoringdiary.com,Goodwood Revival,"Goodwood Motor Circuit
Chichester, West Sussex PO18 0PX United Kingdom ",,,11th September 2020,13th September 2020,https://www.themotoringdiary.com/wp-content/uploads/2018/01/Goodwood-Revival.png,https://www.themotoringdiary.com/event/goodwood-revival-4/,customer.sales@goodwood.com,,
https://www.themotoringdiary.com,BRC – Galloway Hill Rally,"
",,,19th September 2020,,https://www.themotoringdiary.com/wp-content/uploads/2019/09/British-Rally-Championship.png,https://www.themotoringdiary.com/event/brc-galloway-hill-rally-2/,,,
https://www.themotoringdiary.com,"BTCC – Silverstone Rd 25,26,27","Thruxton Circuit
Andover, Hampshire SP11 8PW United Kingdom ",,01264 882222,26th September 2020,27th September 2020,https://www.themotoringdiary.com/wp-content/uploads/2019/09/BTCC-Logo.jpg,https://www.themotoringdiary.com/event/btcc-silverstone-rd-252627/,,,
https://www.themotoringdiary.com,"BTCC – Brands Hatch Rd 28,29,30","Brands Hatch
West Kingsdown
Longfield, Kent DA3 8PU United Kingdom ",,01474 872331,10th October 2020,11th October 2020,https://www.themotoringdiary.com/wp-content/uploads/2019/09/BTCC-Logo.jpg,https://www.themotoringdiary.com/event/btcc-brands-hatch-rd-282930-2/,,,
https://www.miclasico.com/calendario,14 Clásica Villa de Moya," Moya, Gran Canaria",,,22 November 2019,23 November 2019,,https://www.miclasico.com/calendario/eventodetalle/5061/14-clasica-villa-de-moya,info@azuatil.com,,
https://www.miclasico.com/calendario,II CONCENTRACION NACIONAL DE SEAT 600 DE CARTAGENA, CARTAGENA,,,23 November 2019,24 November 2019,https://miclasico.com/images/jevents/300x225/orig_5d4412bbf35658.31596795.jpeg,https://www.miclasico.com/calendario/eventodetalle/4829/ii-concentracion-nacional-de-seat-600-de-cartagena,,,
https://www.miclasico.com/calendario,XV aniversario club Citroën GS y GSA de España," Sagunto, Valencia",,,23 November 2019,24 November 2019,https://miclasico.com/images/jevents/300x225/orig_5d774c3a2f7c66.75988635.jpeg,https://www.miclasico.com/calendario/eventodetalle/4941/xv-aniversario-club-citroen-gs-y-gsa-de-espana,clubgsgsaespana@gmail.com,,
https://www.miclasico.com/calendario,XII CONCENTRACIÓN DE COCHES Y MOTOS CLÁSICOS ALCOLLARIN," Alcollarín, Cáceres",,607742545,23 November 2019,23 November 2019,https://miclasico.com/images/jevents/300x225/orig_5d7fb52c930524.88732725.jpeg,https://www.miclasico.com/calendario/eventodetalle/4963/xii-concentracion-de-coches-y-motos-clasicos-alcollarin,boletinalcollarin@gmx.es,,
https://www.miclasico.com/calendario,II Ruta de Otoño, Vigo,,609 78 23 86,23 November 2019,23 November 2019,https://miclasico.com/images/jevents/300x225/orig_5dca843cb89476.30583993.jpeg,https://www.miclasico.com/calendario/eventodetalle/5039/ii-ruta-de-otono,escuderiavigo@gmail.com,,
https://www.miclasico.com/calendario,XIII Rally Moucho do Condado de regularidad," A Cañiza, Pontevedra",,602 24 26 43,23 November 2019,23 November 2019,https://miclasico.com/images/jevents/300x225/orig_5dae9e83cf1629.17169885.jpeg,https://www.miclasico.com/calendario/eventodetalle/5047/xiii-rally-moucho-do-condado-de-regularidad,escuderiasurco@hotmail.com,,
https://www.miclasico.com/calendario,Quedada Panda Marbella Toledo," Galvez, Toledo",,661528190,23 November 2019,23 November 2019,https://miclasico.com/images/jevents/300x225/orig_5db7f5c507cc97.15938956.jpeg,https://www.miclasico.com/calendario/eventodetalle/5063/quedada-panda-marbella-toledo,,,
https://www.miclasico.com/calendario,XXI Rally De Las Lentejas, Celanova,,988391110,24 November 2019,24 November 2019,https://miclasico.com/images/jevents/300x225/orig_5d9d76bb391cf9.49732187.jpeg,https://www.miclasico.com/calendario/eventodetalle/5025/xxi-rally-de-las-lentejas,info@clasicosourense.com,,
